"subjID" "activity" "feature" "mMean" "mStd"
"2225" 16 "STANDING" "tBodyGyro.Y" -0.068667733 -0.980110277307692
"2226" 16 "STANDING" "tBodyGyro.Z" 0.0867342708846154 -0.982357006410256
"2227" 16 "STANDING" "tBodyGyroJerk.X" -0.100107332602564 -0.987102322692308
"2228" 16 "STANDING" "tBodyGyroJerk.Y" -0.0424982241410256 -0.992589441153846
"2229" 16 "STANDING" "tBodyGyroJerk.Z" -0.0544335294410256 -0.992698522948718
"2230" 16 "STANDING" "tGravityAcc.X" 0.941587749358974 -0.985359689871795
"2231" 16 "STANDING" "tGravityAcc.Y" -0.0578867045 -0.980552435769231
"2232" 16 "STANDING" "tGravityAcc.Z" -0.166737468166667 -0.959562830769231
"2233" 16 "WALKING" "fBodyAcc.X" -0.394790433529412 -0.409070488039216
"2234" 16 "WALKING" "fBodyAcc.Y" -0.321500667843137 -0.354370678627451
"2235" 16 "WALKING" "fBodyAcc.Z" -0.244363048235294 -0.180501317941176
"2236" 16 "WALKING" "fBodyAccJerk.X" -0.44140618254902 -0.402884115098039
"2237" 16 "WALKING" "fBodyAccJerk.Y" -0.454270822156863 -0.433612657843137
"2238" 16 "WALKING" "fBodyAccJerk.Z" -0.422332394117647 -0.45663628254902
"2239" 16 "WALKING" "fBodyGyro.X" -0.59574648627451 -0.673741136862745
"2240" 16 "WALKING" "fBodyGyro.Y" -0.619731930392157 -0.61194087745098
"2241" 16 "WALKING" "fBodyGyro.Z" -0.432885310980392 -0.403219791372549
"2242" 16 "WALKING" "tBodyAcc.X" 0.276023564509804 -0.404692523921569
"2243" 16 "WALKING" "tBodyAcc.Y" -0.0204286929452941 -0.314569762352941
"2244" 16 "WALKING" "tBodyAcc.Z" -0.108804049803922 -0.159799790235294
"2245" 16 "WALKING" "tBodyAccJerk.X" 0.0770223771764706 -0.396223738431373
"2246" 16 "WALKING" "tBodyAccJerk.Y" 0.00968444678235294 -0.425563858627451
"2247" 16 "WALKING" "tBodyAccJerk.Z" 0.00360803282352941 -0.44025821745098
"2248" 16 "WALKING" "tBodyGyro.X" -0.0151721912792157 -0.654171847058823
"2249" 16 "WALKING" "tBodyGyro.Y" -0.0695955689607843 -0.612593634117647
"2250" 16 "WALKING" "tBodyGyro.Z" 0.0818650735686274 -0.365489530588235
"2251" 16 "WALKING" "tBodyGyroJerk.X" -0.110917348282353 -0.675889722745098
"2252" 16 "WALKING" "tBodyGyroJerk.Y" -0.0433876843176471 -0.712237752941177
"2253" 16 "WALKING" "tBodyGyroJerk.Z" -0.0532986670705882 -0.571264779411765
"2254" 16 "WALKING" "tGravityAcc.X" 0.925981326078431 -0.982469595490196
"2255" 16 "WALKING" "tGravityAcc.Y" -0.0668246472745098 -0.973784841960784
"2256" 16 "WALKING" "tGravityAcc.Z" -0.217351194313725 -0.961387254313726
"2257" 16 "WALKING_DOWNSTAIRS" "fBodyAcc.X" 0.0368263528276596 0.266115492098298
"2258" 16 "WALKING_DOWNSTAIRS" "fBodyAcc.Y" -0.134598352726809 -0.208680587882979
"2259" 16 "WALKING_DOWNSTAIRS" "fBodyAcc.Z" -0.04769426376 -0.0379716239787234
"2260" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk.X" -0.155444882765957 -0.125682818093191
"2261" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Y" -0.289957855489362 -0.281507406948936
"2262" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Z" -0.241974080021277 -0.36402669587234
"2263" 16 "WALKING_DOWNSTAIRS" "fBodyGyro.X" -0.420844008625532 -0.470373498510638
"2264" 16 "WALKING_DOWNSTAIRS" "fBodyGyro.Y" -0.479512983617021 -0.565214032765957
"2265" 16 "WALKING_DOWNSTAIRS" "fBodyGyro.Z" -0.375000625531915 -0.521100818723404
"2266" 16 "WALKING_DOWNSTAIRS" "tBodyAcc.X" 0.295586802191489 0.207251997929787
"2267" 16 "WALKING_DOWNSTAIRS" "tBodyAcc.Y" -0.0183898583787234 -0.146993837655319
"2268" 16 "WALKING_DOWNSTAIRS" "tBodyAcc.Z" -0.119873705148936 0.0114353944787234
"2269" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk.X" 0.0907857064255319 -0.101186926595745
"2270" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Y" -0.0148114530276596 -0.261684752425532
"2271" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Z" -0.029312256293617 -0.303381582831915
"2272" 16 "WALKING_DOWNSTAIRS" "tBodyGyro.X" -0.0225373369978723 -0.45418847106383
"2273" 16 "WALKING_DOWNSTAIRS" "tBodyGyro.Y" -0.068264792706383 -0.528329304680851
"2274" 16 "WALKING_DOWNSTAIRS" "tBodyGyro.Z" 0.0835380057 -0.444636334893617
"2275" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.X" -0.103904044543617 -0.623676024255319
"2276" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Y" -0.0567686629753191 -0.583421784680851
"2277" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Z" -0.0612136932929787 -0.540633469361702
"2278" 16 "WALKING_DOWNSTAIRS" "tGravityAcc.X" 0.917818427021277 -0.957785118085106
"2279" 16 "WALKING_DOWNSTAIRS" "tGravityAcc.Y" -0.0584832676382979 -0.955487793617021
"2280" 16 "WALKING_DOWNSTAIRS" "tGravityAcc.Z" -0.225382496382979 -0.910588943191489
"2281" 16 "WALKING_UPSTAIRS" "fBodyAcc.X" -0.474984014705882 -0.369636140980392
"2282" 16 "WALKING_UPSTAIRS" "fBodyAcc.Y" -0.268063812745098 -0.166324239117647
"2283" 16 "WALKING_UPSTAIRS" "fBodyAcc.Z" -0.335853041176471 -0.094561233145098
"2284" 16 "WALKING_UPSTAIRS" "fBodyAccJerk.X" -0.546088862941176 -0.538073090196078
"2285" 16 "WALKING_UPSTAIRS" "fBodyAccJerk.Y" -0.468605205294118 -0.417127012352941
"2286" 16 "WALKING_UPSTAIRS" "fBodyAccJerk.Z" -0.565220840588235 -0.620123586470588
"2287" 16 "WALKING_UPSTAIRS" "fBodyGyro.X" -0.53239971627451 -0.509896031372549
"2288" 16 "WALKING_UPSTAIRS" "fBodyGyro.Y" -0.642018064117647 -0.559600598431373
"2289" 16 "WALKING_UPSTAIRS" "fBodyGyro.Z" -0.492427493529412 -0.387309489901961
"2290" 16 "WALKING_UPSTAIRS" "tBodyAcc.X" 0.255986102627451 -0.397083831568627
"2291" 16 "WALKING_UPSTAIRS" "tBodyAcc.Y" -0.0143654945011765 -0.163732745078431
"2292" 16 "WALKING_UPSTAIRS" "tBodyAcc.Z" -0.124074517745098 -0.129283825721569
"2293" 16 "WALKING_UPSTAIRS" "tBodyAccJerk.X" 0.0762526677 -0.521089140196078
"2294" 16 "WALKING_UPSTAIRS" "tBodyAccJerk.Y" 0.0173729333352941 -0.425625937254902
"2295" 16 "WALKING_UPSTAIRS" "tBodyAccJerk.Z" 0.0380533591627451 -0.593411129607843
"2296" 16 "WALKING_UPSTAIRS" "tBodyGyro.X" 0.0718408878078431 -0.508087166666667
"2297" 16 "WALKING_UPSTAIRS" "tBodyGyro.Y" -0.0486136789705882 -0.58638289372549
"2298" 16 "WALKING_UPSTAIRS" "tBodyGyro.Z" -0.00779288021764706 -0.365025170078431
"2299" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk.X" -0.140908293613922 -0.707264168627451
"2300" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk.Y" -0.0296211298558824 -0.77471906627451
"2301" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk.Z" -0.035416300054902 -0.717101021960784
"2302" 16 "WALKING_UPSTAIRS" "tGravityAcc.X" 0.826874282745098 -0.948413552745098
"2303" 16 "WALKING_UPSTAIRS" "tGravityAcc.Y" -0.0805926025490196 -0.933657461176471
"2304" 16 "WALKING_UPSTAIRS" "tGravityAcc.Z" -0.379059698039216 -0.907649558823529
"2305" 17 "LAYING" "fBodyAcc.X" -0.974359280140845 -0.972438525352113
"2306" 17 "LAYING" "fBodyAcc.Y" -0.954648102253521 -0.942791615915493
"2307" 17 "LAYING" "fBodyAcc.Z" -0.965406091549296 -0.950116956478873
"2308" 17 "LAYING" "fBodyAccJerk.X" -0.98147206915493 -0.983213244366197
"2309" 17 "LAYING" "fBodyAccJerk.Y" -0.977212387746479 -0.978343915774648
"2310" 17 "LAYING" "fBodyAccJerk.Z" -0.98038005915493 -0.983854158873239
"2311" 17 "LAYING" "fBodyGyro.X" -0.971949211126761 -0.977203498309859
"2312" 17 "LAYING" "fBodyGyro.Y" -0.973669098591549 -0.970627806901408
"2313" 17 "LAYING" "fBodyGyro.Z" -0.976164852112676 -0.978357126056338
"2314" 17 "LAYING" "tBodyAcc.X" 0.269780085577465 -0.972960567323944
"2315" 17 "LAYING" "tBodyAcc.Y" -0.0168462006729577 -0.944792875211268
"2316" 17 "LAYING" "tBodyAcc.Z" -0.107006279704225 -0.953476700140845
"2317" 17 "LAYING" "tBodyAccJerk.X" 0.077908974656338 -0.981489017183099
"2318" 17 "LAYING" "tBodyAccJerk.Y" 0.00706867100408451 -0.976960542816901
"2319" 17 "LAYING" "tBodyAccJerk.Z" -0.000143542544507042 -0.98281300056338
"2320" 17 "LAYING" "tBodyGyro.X" -0.0234756467113239 -0.975893061830986
"2321" 17 "LAYING" "tBodyGyro.Y" -0.0944580192535211 -0.971484336197183
"2322" 17 "LAYING" "tBodyGyro.Z" 0.111440490309859 -0.976200771267606
"2323" 17 "LAYING" "tBodyGyroJerk.X" -0.102049763957746 -0.980792372112676
"2324" 17 "LAYING" "tBodyGyroJerk.Y" -0.0361961143943662 -0.983135596619718
"2325" 17 "LAYING" "tBodyGyroJerk.Z" -0.0604927046338028 -0.988221713380282
"2326" 17 "LAYING" "tGravityAcc.X" -0.19913309 -0.961063222394366
"2327" 17 "LAYING" "tGravityAcc.Y" 0.658792072253521 -0.961466681267606
"2328" 17 "LAYING" "tGravityAcc.Z" 0.722657502112676 -0.957164565211268
"2329" 17 "SITTING" "fBodyAcc.X" -0.9939693815625 -0.99465731359375
"2330" 17 "SITTING" "fBodyAcc.Y" -0.96992798921875 -0.959789141875
"2331" 17 "SITTING" "fBodyAcc.Z" -0.97484160453125 -0.96292107328125
"2332" 17 "SITTING" "fBodyAccJerk.X" -0.99454262109375 -0.9946131621875
"2333" 17 "SITTING" "fBodyAccJerk.Y" -0.9883274196875 -0.98991581109375
"2334" 17 "SITTING" "fBodyAccJerk.Z" -0.9888280653125 -0.99081824828125
"2335" 17 "SITTING" "fBodyGyro.X" -0.98841106765625 -0.99004126046875
"2336" 17 "SITTING" "fBodyGyro.Y" -0.98879397953125 -0.984813098125
"2337" 17 "SITTING" "fBodyGyro.Z" -0.98161709828125 -0.9809696453125
"2338" 17 "SITTING" "tBodyAcc.X" 0.2773570196875 -0.9944439053125
"2339" 17 "SITTING" "tBodyAcc.Y" -0.014156274084375 -0.96185862984375
"2340" 17 "SITTING" "tBodyAcc.Z" -0.11362408509375 -0.96572919578125
"2341" 17 "SITTING" "tBodyAccJerk.X" 0.075070986171875 -0.99434060296875
"2342" 17 "SITTING" "tBodyAccJerk.Y" 0.0056097104915625 -0.98863700234375
"2343" 17 "SITTING" "tBodyAccJerk.Z" -0.0015544841534375 -0.990529261875
"2344" 17 "SITTING" "tBodyGyro.X" -0.042549159015625 -0.98963832578125
"2345" 17 "SITTING" "tBodyGyro.Y" -0.0669245931234375 -0.98612868078125
"2346" 17 "SITTING" "tBodyGyro.Z" 0.0860053803375 -0.9797052259375
"2347" 17 "SITTING" "tBodyGyroJerk.X" -0.094247696875 -0.9952559371875
"2348" 17 "SITTING" "tBodyGyroJerk.Y" -0.0411134199378125 -0.9949818809375
"2349" 17 "SITTING" "tBodyGyroJerk.Z" -0.051090324421875 -0.9938412575
"2350" 17 "SITTING" "tGravityAcc.X" 0.94488374765625 -0.99019661703125
"2351" 17 "SITTING" "tGravityAcc.Y" -0.002814673171875 -0.9667201059375
"2352" 17 "SITTING" "tGravityAcc.Z" -0.135803881679687 -0.9566106440625
"2353" 17 "STANDING" "fBodyAcc.X" -0.990927533846154 -0.991318528333333
"2354" 17 "STANDING" "fBodyAcc.Y" -0.97417056948718 -0.966427323846154
"2355" 17 "STANDING" "fBodyAcc.Z" -0.980231575769231 -0.966999000897436
"2356" 17 "STANDING" "fBodyAccJerk.X" -0.992129225769231 -0.992775377692308
"2357" 17 "STANDING" "fBodyAccJerk.Y" -0.986278342435897 -0.988200349487179
"2358" 17 "STANDING" "fBodyAccJerk.Z" -0.989563633076923 -0.991450377692308
"2359" 17 "STANDING" "fBodyGyro.X" -0.980696264102564 -0.981791318076923
"2360" 17 "STANDING" "fBodyGyro.Y" -0.987334041282051 -0.983946584871795
"2361" 17 "STANDING" "fBodyGyro.Z" -0.985954978205128 -0.986725274871795
"2362" 17 "STANDING" "tBodyAcc.X" 0.277942503333333 -0.991163919871795
"2363" 17 "STANDING" "tBodyAcc.Y" -0.0174120064169231 -0.968176663717949
"2364" 17 "STANDING" "tBodyAcc.Z" -0.111432145565 -0.970462679230769
"2365" 17 "STANDING" "tBodyAccJerk.X" 0.0740864955641026 -0.992094005512821
"2366" 17 "STANDING" "tBodyAccJerk.Y" 0.00657853452564103 -0.98666125974359
"2367" 17 "STANDING" "tBodyAccJerk.Z" -0.00403599594166667 -0.991217027307692
"2368" 17 "STANDING" "tBodyGyro.X" -0.0269576937130769 -0.981373082948718
"2369" 17 "STANDING" "tBodyGyro.Y" -0.0770632126371795 -0.985121164615385
"2370" 17 "STANDING" "tBodyGyro.Z" 0.0880561869358974 -0.985538363333333
"2371" 17 "STANDING" "tBodyGyroJerk.X" -0.101289168653846 -0.989257196282051
"2372" 17 "STANDING" "tBodyGyroJerk.Y" -0.0404518753974359 -0.993699908589744
"2373" 17 "STANDING" "tBodyGyroJerk.Z" -0.0546331330897436 -0.992327099487179
"2374" 17 "STANDING" "tGravityAcc.X" 0.904678547435897 -0.985751365769231
"2375" 17 "STANDING" "tGravityAcc.Y" -0.257486817948718 -0.975810476025641
"2376" 17 "STANDING" "tGravityAcc.Z" -0.202687757012821 -0.969171762179487
"2377" 17 "WALKING" "fBodyAcc.X" -0.360991674918033 -0.304806274098361
"2378" 17 "WALKING" "fBodyAcc.Y" -0.0650267622126229 -0.0556137930852459
"2379" 17 "WALKING" "fBodyAcc.Z" -0.382832802295082 -0.262391594918033
"2380" 17 "WALKING" "fBodyAccJerk.X" -0.423446094590164 -0.343866129016393
"2381" 17 "WALKING" "fBodyAccJerk.Y" -0.194232721737705 -0.0470379377672131
"2382" 17 "WALKING" "fBodyAccJerk.Z" -0.523427055737705 -0.543872996229508
"2383" 17 "WALKING" "fBodyGyro.X" -0.40771670852459 -0.504849290819672
"2384" 17 "WALKING" "fBodyGyro.Y" -0.490166286557377 -0.439238787704918
"2385" 17 "WALKING" "fBodyGyro.Z" -0.398809217540984 -0.438768699508197
"2386" 17 "WALKING" "tBodyAcc.X" 0.272341855245902 -0.31950017295082
"2387" 17 "WALKING" "tBodyAcc.Y" -0.0184875403339344 -0.0175797885542623
"2388" 17 "WALKING" "tBodyAcc.Z" -0.109792122032787 -0.265824489180328
"2389" 17 "WALKING" "tBodyAccJerk.X" 0.0773188580032787 -0.355492635409836
"2390" 17 "WALKING" "tBodyAccJerk.Y" 0.0130098548360656 -0.0935385034
"2391" 17 "WALKING" "tBodyAccJerk.Z" 0.0243753334442623 -0.534303311639344
"2392" 17 "WALKING" "tBodyGyro.X" -0.00922265519180328 -0.47981351295082
"2393" 17 "WALKING" "tBodyGyro.Y" -0.0839773343770492 -0.454932903934426
"2394" 17 "WALKING" "tBodyGyro.Z" 0.0757132656704918 -0.386044435409836
"2395" 17 "WALKING" "tBodyGyroJerk.X" -0.109959237927869 -0.431296148196721
"2396" 17 "WALKING" "tBodyGyroJerk.Y" -0.0379251328622951 -0.560203489016393
"2397" 17 "WALKING" "tBodyGyroJerk.Z" -0.0513807166754098 -0.524422887377049
"2398" 17 "WALKING" "tGravityAcc.X" 0.92811236852459 -0.980983351639344
"2399" 17 "WALKING" "tGravityAcc.Y" -0.179927382704918 -0.968613202622951
"2400" 17 "WALKING" "tGravityAcc.Z" -0.190265949622951 -0.956903248196721
"2401" 17 "WALKING_DOWNSTAIRS" "fBodyAcc.X" -0.0226239171245652 0.258941676302174
"2402" 17 "WALKING_DOWNSTAIRS" "fBodyAcc.Y" -0.130272514565217 -0.0860527358695652
"2403" 17 "WALKING_DOWNSTAIRS" "fBodyAcc.Z" -0.3180818605 -0.245413541641304
"2404" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.X" -0.215092049054348 -0.0718767032673913
"2405" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Y" -0.351268404347826 -0.298931144913043
"2406" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Z" -0.498668458043478 -0.573043711086957
"2407" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.X" -0.316412962967391 -0.393194731747826
"2408" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.Y" -0.451126869347826 -0.469390428043478
"2409" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.Z" -0.403380386086957 -0.540949520217391
"2410" 17 "WALKING_DOWNSTAIRS" "tBodyAcc.X" 0.29391828326087 0.187719760269565
"2411" 17 "WALKING_DOWNSTAIRS" "tBodyAcc.Y" -0.0167359404347826 -0.0607892037384783
"2412" 17 "WALKING_DOWNSTAIRS" "tBodyAcc.Z" -0.0892432745173913 -0.231064156615217
"2413" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerk.X" 0.118250858006522 -0.103436471413043
"2414" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Y" -0.0113826178208696 -0.304063534173913
"2415" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Z" -0.00939838078195652 -0.536331570652174
"2416" 17 "WALKING_DOWNSTAIRS" "tBodyGyro.X" 0.0677728390673913 -0.370436868891304
"2417" 17 "WALKING_DOWNSTAIRS" "tBodyGyro.Y" -0.123517195928261 -0.459281989565217
"2418" 17 "WALKING_DOWNSTAIRS" "tBodyGyro.Z" 0.0162878745776087 -0.468462984347826
"2419" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.X" -0.1077700285 -0.526801825217391
"2420" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Y" -0.0381702367441304 -0.572144734130435
"2421" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Z" -0.0582518846641304 -0.542770646521739
"2422" 17 "WALKING_DOWNSTAIRS" "tGravityAcc.X" 0.928817578043478 -0.950026242173913
"2423" 17 "WALKING_DOWNSTAIRS" "tGravityAcc.Y" -0.151077057652174 -0.946576675652174
"2424" 17 "WALKING_DOWNSTAIRS" "tGravityAcc.Z" -0.160962985956522 -0.901097766521739
"2425" 17 "WALKING_UPSTAIRS" "fBodyAcc.X" -0.1397522212625 -0.0355381172854167
"2426" 17 "WALKING_UPSTAIRS" "fBodyAcc.Y" -0.1175197356 -0.0252781736083333
"2427" 17 "WALKING_UPSTAIRS" "fBodyAcc.Z" -0.3999234945625 -0.2048157105
"2428" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.X" -0.360272225833333 -0.287219038291667
"2429" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.Y" -0.37705192875 -0.365114263583333
"2430" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.Z" -0.633017707916667 -0.680325770833333
"2431" 17 "WALKING_UPSTAIRS" "fBodyGyro.X" -0.416223018291667 -0.5244683916875
"2432" 17 "WALKING_UPSTAIRS" "fBodyGyro.Y" -0.521435415208333 -0.481154119791667
"2433" 17 "WALKING_UPSTAIRS" "fBodyGyro.Z" -0.324273713333333 -0.2778914704375
"2434" 17 "WALKING_UPSTAIRS" "tBodyAcc.X" 0.252604768583333 -0.062952754100625
"2435" 17 "WALKING_UPSTAIRS" "tBodyAcc.Y" -0.0228645614308333 -0.0131721014395833
"2436" 17 "WALKING_UPSTAIRS" "tBodyAcc.Z" -0.121290442104167 -0.230220954239583
"2437" 17 "WALKING_UPSTAIRS" "tBodyAccJerk.X" 0.07680441704375 -0.292665827083333
"2438" 17 "WALKING_UPSTAIRS" "tBodyAccJerk.Y" 0.03083565139375 -0.349791873229167
"2439" 17 "WALKING_UPSTAIRS" "tBodyAccJerk.Z" 0.00759533846458334 -0.657430836041667
"2440" 17 "WALKING_UPSTAIRS" "tBodyGyro.X" -0.0304250571395833 -0.496562732729167
"2441" 17 "WALKING_UPSTAIRS" "tBodyGyro.Y" -0.0548455941370417 -0.493044125208333
"2442" 17 "WALKING_UPSTAIRS" "tBodyGyro.Z" 0.0560931358145833 -0.234402350714583
"2443" 17 "WALKING_UPSTAIRS" "tBodyGyroJerk.X" -0.142655397660417 -0.606044344375
"2444" 17 "WALKING_UPSTAIRS" "tBodyGyroJerk.Y" -0.0414496328508333 -0.676722847708333
"2445" 17 "WALKING_UPSTAIRS" "tBodyGyroJerk.Z" -0.0223482086545833 -0.610586202291667
"2446" 17 "WALKING_UPSTAIRS" "tGravityAcc.X" 0.853530565833333 -0.949460372291667
"2447" 17 "WALKING_UPSTAIRS" "tGravityAcc.Y" -0.284153753333333 -0.91597346625
"2448" 17 "WALKING_UPSTAIRS" "tGravityAcc.Z" -0.298171464166667 -0.930159843541667
"2449" 18 "LAYING" "fBodyAcc.X" -0.985179972153846 -0.984321858307692
"2450" 18 "LAYING" "fBodyAcc.Y" -0.984909884615385 -0.986746450769231
"2451" 18 "LAYING" "fBodyAcc.Z" -0.988606906307692 -0.987224804307692
"2452" 18 "LAYING" "fBodyAccJerk.X" -0.986404709384615 -0.986641245846154
"2453" 18 "LAYING" "fBodyAccJerk.Y" -0.985865325230769 -0.986210701230769
"2454" 18 "LAYING" "fBodyAccJerk.Z" -0.989116865846154 -0.990744752923077
"2455" 18 "LAYING" "fBodyGyro.X" -0.992436927692308 -0.993019371692308
"2456" 18 "LAYING" "fBodyGyro.Y" -0.985611171384615 -0.983457774923077
"2457" 18 "LAYING" "fBodyGyro.Z" -0.984999291538462 -0.986483048153846
"2458" 18 "LAYING" "tBodyAcc.X" 0.274691576923077 -0.984527649230769
"2459" 18 "LAYING" "tBodyAcc.Y" -0.0173937684615385 -0.986160920923077
"2460" 18 "LAYING" "tBodyAcc.Z" -0.107698927907692 -0.987658662307692
"2461" 18 "LAYING" "tBodyAccJerk.X" 0.0749985010769231 -0.985921071076923
"2462" 18 "LAYING" "tBodyAccJerk.Y" 0.0117018961415385 -0.985554339384615
"2463" 18 "LAYING" "tBodyAccJerk.Z" -0.00121344813430769 -0.990660246153846
"2464" 18 "LAYING" "tBodyGyro.X" -0.02517618068 -0.992872598
"2465" 18 "LAYING" "tBodyGyro.Y" -0.0837587308153846 -0.984202872923077
"2466" 18 "LAYING" "tBodyGyro.Z" 0.0937781948153846 -0.985108386307692
"2467" 18 "LAYING" "tBodyGyroJerk.X" -0.0997154236307692 -0.996104441384615
"2468" 18 "LAYING" "tBodyGyroJerk.Y" -0.0393440191846154 -0.990547638769231
"2469" 18 "LAYING" "tBodyGyroJerk.Z" -0.0593135986615385 -0.992548101846154
"2470" 18 "LAYING" "tGravityAcc.X" -0.220600509076923 -0.982715987538462
"2471" 18 "LAYING" "tGravityAcc.Y" 0.719755403692308 -0.994093522615385
"2472" 18 "LAYING" "tGravityAcc.Z" 0.605495317692308 -0.990957249538462
"2473" 18 "SITTING" "fBodyAcc.X" -0.993144920175439 -0.994906565789474
"2474" 18 "SITTING" "fBodyAcc.Y" -0.976538530350877 -0.974980068596491
"2475" 18 "SITTING" "fBodyAcc.Z" -0.982996441403509 -0.975722121403509
"2476" 18 "SITTING" "fBodyAccJerk.X" -0.991924709824561 -0.992039060701754
"2477" 18 "SITTING" "fBodyAccJerk.Y" -0.983642391578947 -0.985694744385965
"2478" 18 "SITTING" "fBodyAccJerk.Z" -0.988689671578947 -0.990141676315789
"2479" 18 "SITTING" "fBodyGyro.X" -0.989961500350877 -0.992575399473684
"2480" 18 "SITTING" "fBodyGyro.Y" -0.988702701403509 -0.985710087894737
"2481" 18 "SITTING" "fBodyGyro.Z" -0.983027386491228 -0.98279727631579
"2482" 18 "SITTING" "tBodyAcc.X" 0.27727001877193 -0.994347988596491
"2483" 18 "SITTING" "tBodyAcc.Y" -0.0128691279736842 -0.974928131052632
"2484" 18 "SITTING" "tBodyAcc.Z" -0.111904775824561 -0.977572717017544
"2485" 18 "SITTING" "tBodyAccJerk.X" 0.076622889 -0.991624662105263
"2486" 18 "SITTING" "tBodyAccJerk.Y" 0.00694560289491228 -0.984002717017544
"2487" 18 "SITTING" "tBodyAccJerk.Z" 0.00278757042058246 -0.990153121754386
"2488" 18 "SITTING" "tBodyGyro.X" -0.0333057034385965 -0.991956958947368
"2489" 18 "SITTING" "tBodyGyro.Y" -0.0685796341105263 -0.986753343859649
"2490" 18 "SITTING" "tBodyGyro.Z" 0.0848140511754386 -0.981525495438596
"2491" 18 "SITTING" "tBodyGyroJerk.X" -0.0954723233684211 -0.994170190701754
"2492" 18 "SITTING" "tBodyGyroJerk.Y" -0.0397125591491228 -0.994224162105263
"2493" 18 "SITTING" "tBodyGyroJerk.Z" -0.0523030404789474 -0.992814325087719
"2494" 18 "SITTING" "tGravityAcc.X" 0.909816469298246 -0.994043771403509
"2495" 18 "SITTING" "tGravityAcc.Y" 0.12988647622807 -0.984035479473684
"2496" 18 "SITTING" "tGravityAcc.Z" 0.161877417894737 -0.978340183157895
"2497" 18 "STANDING" "fBodyAcc.X" -0.990409919315068 -0.992789068493151
"2498" 18 "STANDING" "fBodyAcc.Y" -0.961239135479452 -0.952911994794521
"2499" 18 "STANDING" "fBodyAcc.Z" -0.975772813972603 -0.957216177945206
"2500" 18 "STANDING" "fBodyAccJerk.X" -0.989544971232877 -0.990287933424657
"2501" 18 "STANDING" "fBodyAccJerk.Y" -0.975243689589041 -0.977179032191781
"2502" 18 "STANDING" "fBodyAccJerk.Z" -0.986265653561644 -0.989275839041096
"2503" 18 "STANDING" "fBodyGyro.X" -0.964428926438356 -0.962272711643836
"2504" 18 "STANDING" "fBodyGyro.Y" -0.983561159726027 -0.978801848493151
"2505" 18 "STANDING" "fBodyGyro.Z" -0.974294413013699 -0.974822589589041
"2506" 18 "STANDING" "tBodyAcc.X" 0.278458805890411 -0.992019762739726
"2507" 18 "STANDING" "tBodyAcc.Y" -0.0166353518150685 -0.95422343630137
"2508" 18 "STANDING" "tBodyAcc.Z" -0.108453355945205 -0.961873909178082
"2509" 18 "STANDING" "tBodyAccJerk.X" 0.0753539482328767 -0.989436673835616
"2510" 18 "STANDING" "tBodyAccJerk.Y" 0.0104698718417123 -0.975277836849315
"2511" 18 "STANDING" "tBodyAccJerk.Z" -0.00181640480191781 -0.988455249452055
"2512" 18 "STANDING" "tBodyGyro.X" -0.0265873248835616 -0.962254249589041
"2513" 18 "STANDING" "tBodyGyro.Y" -0.0732260127945206 -0.980417134246575
"2514" 18 "STANDING" "tBodyGyro.Z" 0.0843190675616438 -0.972820402739726
"2515" 18 "STANDING" "tBodyGyroJerk.X" -0.0987174024657534 -0.981970965890411
"2516" 18 "STANDING" "tBodyGyroJerk.Y" -0.0406573412739726 -0.991151973150685
"2517" 18 "STANDING" "tBodyGyroJerk.Z" -0.0532384453013699 -0.986259015753425
"2518" 18 "STANDING" "tGravityAcc.X" 0.947573239863014 -0.994270075205479
"2519" 18 "STANDING" "tGravityAcc.Y" -0.204206320958904 -0.981335941917808
"2520" 18 "STANDING" "tGravityAcc.Z" -0.0485767106575342 -0.976044291369863
"2521" 18 "WALKING" "fBodyAcc.X" -0.37147515625 -0.378068199285714
